age,weight,height,sex,distance,time,first distance,first time,first days before main event,second distance,second time,second days before main event
26.0,60.0,1.7,M,21.0975,74.33333333333333,10.0,32.85,42.0,5.0,16.0,147.0
23.0,60.0,1.7,M,21.0975,80.65,10.0,34.65,167.0,5.0,17.2,13.0
20.0,60.0,1.7,M,21.0975,83.31666666666666,10.0,39.21666666666667,68.0,5.0,18.966666666666665,133.0
52.0,66.0,1.72,M,21.0975,102.43333333333334,10.0,43.86666666666667,107.0,5.0,20.45,107.0
48.0,63.0,1.67,M,21.0975,101.7,10.0,40.03333333333333,168.0,5.0,19.733333333333334,147.0
46.0,63.0,1.67,M,21.0975,95.96666666666667,10.0,41.2,49.0,5.0,18.55,112.0
45.0,63.0,1.67,M,21.0975,89.75,10.0,40.21666666666667,21.0,5.0,19.716666666666665,92.0
45.0,58.0,1.78,M,21.0975,70.05,10.0,32.016666666666666,21.0,5.0,15.283333333333333,168.0
43.0,58.0,1.78,M,21.0975,69.0,10.0,30.65,147.0,5.0,15.05,63.0
43.0,64.0,1.73,M,21.0975,85.83333333333333,10.0,37.583333333333336,153.0,5.0,18.683333333333334,114.0
36.0,76.0,1.86,M,21.0975,84.4,10.0,39.4,13.0,5.0,18.566666666666666,21.0
25.0,62.0,1.82,M,21.0975,91.03333333333333,10.0,42.15,7.0,5.0,20.533333333333335,7.0
46.0,70.0,1.84,M,21.0975,85.13333333333334,10.0,35.21666666666667,112.0,5.0,17.016666666666666,119.0
42.0,70.0,1.84,M,21.0975,102.5,10.0,33.9,161.0,5.0,16.366666666666667,14.0
40.0,70.0,1.84,M,21.0975,73.2,10.0,32.78333333333333,119.0,5.0,15.766666666666667,147.0
39.0,70.0,1.84,M,21.0975,84.85,10.0,31.966666666666665,154.0,5.0,15.966666666666667,14.0
47.0,61.0,1.7,M,21.0975,91.0,10.0,39.95,112.0,5.0,18.95,133.0
47.0,60.0,1.73,M,21.0975,77.6,10.0,34.31666666666667,161.0,5.0,16.55,168.0
37.0,84.0,1.69,M,21.0975,104.65,10.0,47.38333333333333,84.0,5.0,21.766666666666666,56.0
36.0,84.0,1.69,M,21.0975,131.35,10.0,49.36666666666667,91.0,5.0,24.5,154.0
27.0,62.0,1.8,M,21.0975,74.66666666666667,10.0,32.8,14.0,5.0,15.6,7.0
43.0,74.0,1.88,M,21.0975,106.1,10.0,37.43333333333333,63.0,5.0,18.433333333333334,77.0
39.0,67.0,1.84,M,21.0975,106.75,10.0,46.75,56.0,5.0,21.633333333333333,77.0
40.0,78.0,1.82,M,21.0975,91.25,10.0,42.983333333333334,154.0,5.0,20.45,119.0
27.0,74.0,1.7,M,21.0975,87.0,10.0,34.53333333333333,146.0,5.0,16.683333333333334,167.0
23.0,74.0,1.7,M,21.0975,85.58333333333333,10.0,37.96666666666667,140.0,5.0,18.783333333333335,175.0
22.0,65.0,1.74,M,21.0975,97.73333333333333,10.0,44.4,77.0,5.0,20.9,119.0
49.0,75.0,1.79,M,21.0975,104.26666666666667,10.0,46.25,134.0,5.0,22.533333333333335,113.0
52.0,54.0,1.67,M,21.0975,74.86666666666666,10.0,33.31666666666667,33.0,5.0,16.5,89.0
34.0,71.0,1.79,M,21.0975,79.75,10.0,34.666666666666664,14.0,5.0,17.016666666666666,13.0
52.0,77.0,1.92,M,21.0975,82.76666666666667,10.0,39.1,45.0,5.0,18.533333333333335,45.0
50.0,77.0,1.92,M,21.0975,83.65,10.0,37.6,63.0,5.0,18.516666666666666,57.0
49.0,77.0,1.92,M,21.0975,129.8,10.0,38.05,9.0,5.0,16.366666666666667,106.0
54.0,69.0,1.79,M,21.0975,87.08333333333333,10.0,38.333333333333336,64.0,5.0,18.183333333333334,77.0
53.0,69.0,1.79,M,21.0975,85.91666666666667,10.0,37.666666666666664,162.0,5.0,18.4,126.0
53.0,69.0,1.79,M,21.0975,82.4,10.0,36.93333333333333,14.0,5.0,18.0,92.0
52.0,69.0,1.79,M,21.0975,84.58333333333333,10.0,37.18333333333333,29.0,5.0,16.633333333333333,56.0
51.0,69.0,1.79,M,21.0975,85.21666666666667,10.0,37.86666666666667,15.0,5.0,17.833333333333332,84.0
49.0,69.0,1.79,M,21.0975,85.8,10.0,36.13333333333333,48.0,5.0,17.683333333333334,91.0
48.0,69.0,1.79,M,21.0975,83.9,10.0,35.86666666666667,91.0,5.0,17.366666666666667,134.0
49.0,65.0,1.76,M,21.0975,74.06666666666666,10.0,33.7,162.0,5.0,14.166666666666666,168.0
24.0,50.0,1.65,F,21.0975,99.51666666666667,10.0,42.233333333333334,37.0,5.0,20.8,137.0
22.0,57.0,1.68,M,21.0975,74.05,10.0,33.18333333333333,162.0,5.0,16.35,14.0
49.0,67.0,1.72,M,21.0975,140.95,10.0,42.2,119.0,5.0,19.366666666666667,135.0
22.0,64.0,1.79,M,21.0975,93.11666666666666,10.0,34.46666666666667,63.0,5.0,16.3,113.0
21.0,64.0,1.79,M,21.0975,86.26666666666667,10.0,36.016666666666666,153.0,5.0,16.95,93.0
19.0,64.0,1.79,M,21.0975,89.98333333333333,10.0,37.96666666666667,168.0,5.0,18.066666666666666,147.0
34.0,70.0,1.84,M,21.0975,86.63333333333334,10.0,35.28333333333333,133.0,5.0,16.6,98.0
29.0,49.0,1.62,F,21.0975,76.18333333333334,10.0,34.583333333333336,78.0,5.0,16.6,28.0
26.0,56.0,1.69,F,21.0975,85.16666666666667,10.0,36.9,140.0,5.0,18.016666666666666,7.0
29.0,61.0,1.71,M,21.0975,78.6,10.0,33.8,161.0,5.0,16.666666666666668,147.0
30.0,62.0,1.81,M,21.0975,68.91666666666667,10.0,31.383333333333333,63.0,5.0,14.583333333333334,168.0
27.0,72.0,1.78,M,21.0975,90.6,10.0,38.2,146.0,5.0,18.583333333333332,160.0
33.0,71.0,1.84,M,21.0975,63.81666666666667,10.0,28.666666666666668,105.0,5.0,13.783333333333333,168.0
29.0,76.0,1.84,M,21.0975,70.7,10.0,32.8,133.0,5.0,15.7,79.0
32.0,62.0,1.71,M,21.0975,79.21666666666667,10.0,36.31666666666667,43.0,5.0,17.033333333333335,99.0
19.0,59.0,1.79,M,21.0975,130.08333333333334,10.0,37.15,107.0,5.0,16.85,154.0
46.0,68.0,1.81,M,21.0975,79.38333333333334,10.0,36.61666666666667,24.0,5.0,17.216666666666665,171.0
53.0,66.0,1.7,M,21.0975,82.55,10.0,36.05,118.0,5.0,17.25,167.0
45.0,66.0,1.7,M,21.0975,80.31666666666666,10.0,35.3,169.0,5.0,17.6,91.0
44.0,66.0,1.7,M,21.0975,86.61666666666666,10.0,35.666666666666664,7.0,5.0,17.216666666666665,98.0
25.0,69.0,1.8,M,21.0975,79.3,10.0,34.833333333333336,139.0,5.0,17.1,175.0
29.0,85.0,1.82,M,21.0975,79.88333333333334,10.0,35.9,133.0,5.0,17.833333333333332,92.0
22.0,63.0,1.75,M,21.0975,71.76666666666667,10.0,32.78333333333333,14.0,5.0,16.15,168.0
20.0,63.0,1.83,M,21.0975,70.2,10.0,31.416666666666668,7.0,5.0,15.3,161.0
52.0,66.0,1.7,M,21.0975,88.53333333333333,10.0,39.46666666666667,35.0,5.0,18.933333333333334,168.0
48.0,66.0,1.7,M,21.0975,90.6,10.0,41.2,42.0,5.0,20.1,168.0
52.0,67.0,1.69,M,21.0975,91.2,10.0,42.31666666666667,20.0,5.0,20.583333333333332,34.0
50.0,67.0,1.69,M,21.0975,94.4,10.0,42.1,34.0,5.0,20.383333333333333,55.0
54.0,72.0,1.8,M,21.0975,91.4,10.0,40.06666666666667,38.0,5.0,18.516666666666666,8.0
48.0,72.0,1.8,M,21.0975,83.3,10.0,37.6,59.0,5.0,18.416666666666668,85.0
46.0,71.0,1.78,M,21.0975,119.46666666666667,10.0,46.483333333333334,14.0,5.0,20.35,78.0
42.0,87.0,1.78,M,21.0975,96.55,10.0,41.666666666666664,126.0,5.0,19.7,112.0
32.0,68.0,1.76,M,21.0975,91.11666666666666,10.0,39.28333333333333,138.0,5.0,19.5,103.0
40.0,64.0,1.78,M,21.0975,74.5,10.0,33.18333333333333,56.0,5.0,16.3,27.0
50.0,65.0,1.8,M,21.0975,78.95,10.0,34.31666666666667,35.0,5.0,16.883333333333333,42.0
57.0,67.0,1.8,M,21.0975,86.05,10.0,39.85,175.0,5.0,18.85,141.0
26.0,65.0,1.8,M,21.0975,70.48333333333333,10.0,32.31666666666667,21.0,5.0,15.383333333333333,120.0
25.0,65.0,1.8,M,21.0975,69.61666666666666,10.0,31.95,14.0,5.0,15.65,147.0
23.0,65.0,1.8,M,21.0975,72.58333333333333,10.0,32.81666666666667,14.0,5.0,15.816666666666666,134.0
36.0,68.0,1.73,M,21.0975,81.53333333333333,10.0,35.18333333333333,63.0,5.0,16.716666666666665,41.0
64.0,68.0,1.68,M,21.0975,118.81666666666666,10.0,49.416666666666664,177.0,5.0,23.05,92.0
48.0,70.0,1.79,M,21.0975,80.43333333333334,10.0,35.38333333333333,126.0,5.0,16.716666666666665,78.0
38.0,67.0,1.79,M,21.0975,74.5,10.0,33.81666666666667,154.0,5.0,16.25,43.0
46.0,62.0,1.78,M,21.0975,84.63333333333334,10.0,38.28333333333333,133.0,5.0,18.066666666666666,135.0
32.0,65.0,1.75,M,21.0975,69.51666666666667,10.0,30.833333333333332,56.0,5.0,15.383333333333333,120.0
57.0,53.0,1.63,F,21.0975,108.18333333333334,10.0,47.11666666666667,140.0,5.0,23.316666666666666,49.0
26.0,64.0,1.83,M,21.0975,76.31666666666666,10.0,34.18333333333333,28.0,5.0,16.1,168.0
39.0,69.0,1.89,M,21.0975,72.68333333333334,10.0,32.38333333333333,141.0,5.0,15.95,86.0
37.0,69.0,1.89,M,21.0975,72.28333333333333,10.0,33.583333333333336,113.0,5.0,16.333333333333332,78.0
32.0,70.0,1.8,M,21.0975,86.4,10.0,38.166666666666664,133.0,5.0,18.8,119.0
43.0,75.0,1.82,M,21.0975,93.68333333333334,10.0,39.016666666666666,105.0,5.0,18.716666666666665,168.0
67.0,74.0,1.8,M,21.0975,99.25,10.0,42.88333333333333,168.0,5.0,21.133333333333333,77.0
61.0,74.0,1.8,M,21.0975,83.23333333333333,10.0,36.68333333333333,53.0,5.0,17.9,165.0
47.0,77.0,1.82,M,21.0975,104.25,10.0,47.36666666666667,92.0,5.0,23.0,147.0
36.0,72.0,1.77,M,21.0975,82.9,10.0,35.55,70.0,5.0,17.416666666666668,52.0
25.0,70.0,1.78,M,21.0975,73.85,10.0,33.95,147.0,5.0,16.2,86.0
39.0,65.0,1.74,M,21.0975,76.2,10.0,33.5,35.0,5.0,16.483333333333334,99.0
38.0,65.0,1.74,M,21.0975,75.4,10.0,35.266666666666666,148.0,5.0,16.85,28.0
37.0,65.0,1.74,M,21.0975,78.61666666666666,10.0,35.3,28.0,5.0,17.033333333333335,92.0
36.0,65.0,1.74,M,21.0975,79.63333333333334,10.0,36.25,161.0,5.0,17.466666666666665,35.0
53.0,67.0,1.76,M,21.0975,99.96666666666667,10.0,39.06666666666667,14.0,5.0,18.65,133.0
50.0,67.0,1.76,M,21.0975,79.15,10.0,36.93333333333333,28.0,5.0,17.7,161.0
56.0,65.0,1.75,M,21.0975,90.51666666666667,10.0,40.38333333333333,91.0,5.0,19.716666666666665,112.0
41.0,65.0,1.77,M,21.0975,88.48333333333333,10.0,35.083333333333336,133.0,5.0,16.983333333333334,91.0
43.0,75.0,1.8,M,21.0975,99.66666666666667,10.0,43.03333333333333,7.0,5.0,17.783333333333335,175.0
37.0,75.0,1.8,M,21.0975,111.26666666666667,10.0,37.916666666666664,133.0,5.0,16.433333333333334,91.0
36.0,75.0,1.8,M,21.0975,80.3,10.0,33.95,99.0,5.0,16.75,84.0
48.0,60.0,1.75,M,21.0975,82.48333333333333,10.0,35.483333333333334,168.0,5.0,17.7,125.0
42.0,55.0,1.62,M,21.0975,108.01666666666667,10.0,33.833333333333336,141.0,5.0,16.533333333333335,126.0
40.0,55.0,1.62,M,21.0975,111.73333333333333,10.0,35.81666666666667,161.0,5.0,16.383333333333333,107.0
39.0,55.0,1.62,M,21.0975,80.33333333333333,10.0,36.93333333333333,128.0,5.0,16.933333333333334,128.0
36.0,55.0,1.62,M,21.0975,77.21666666666667,10.0,36.083333333333336,14.0,5.0,17.383333333333333,126.0
19.0,65.0,1.77,F,21.0975,101.26666666666667,10.0,43.6,147.0,5.0,19.616666666666667,174.0
19.0,65.0,1.77,F,21.0975,94.41666666666667,10.0,42.7,49.0,5.0,20.8,63.0
29.0,66.0,1.7,M,21.0975,97.81666666666666,10.0,42.3,78.0,5.0,20.3,105.0
47.0,60.0,1.68,M,21.0975,85.51666666666667,10.0,36.8,147.0,5.0,17.833333333333332,169.0
36.0,73.0,1.9,M,21.0975,74.96666666666667,10.0,33.31666666666667,22.0,5.0,15.6,35.0
31.0,73.0,1.9,M,21.0975,85.35,10.0,36.233333333333334,83.0,5.0,17.866666666666667,139.0
39.0,72.0,1.89,M,21.0975,75.0,10.0,33.6,154.0,5.0,16.35,107.0
31.0,54.0,1.65,F,21.0975,80.61666666666666,10.0,34.56666666666667,95.0,5.0,17.133333333333333,53.0
35.0,72.0,1.86,M,21.0975,158.65,10.0,34.55,154.0,5.0,16.566666666666666,92.0
34.0,72.0,1.86,M,21.0975,76.23333333333333,10.0,34.233333333333334,7.0,5.0,16.583333333333332,133.0
50.0,71.0,1.71,M,21.0975,110.68333333333334,10.0,46.483333333333334,35.0,5.0,22.15,7.0
33.0,69.0,1.81,M,21.0975,101.18333333333334,10.0,34.86666666666667,168.0,5.0,17.033333333333335,119.0
29.0,69.0,1.81,M,21.0975,94.16666666666667,10.0,36.55,46.0,5.0,18.15,89.0
32.0,65.0,1.87,M,21.0975,90.68333333333334,10.0,39.86666666666667,21.0,5.0,18.6,71.0
54.0,73.0,1.77,M,21.0975,82.78333333333333,10.0,35.56666666666667,70.0,5.0,17.383333333333333,63.0
45.0,78.0,1.74,M,21.0975,132.36666666666667,10.0,55.46666666666667,175.0,5.0,25.116666666666667,105.0
33.0,69.0,1.8,M,21.0975,119.71666666666667,10.0,53.13333333333333,98.0,5.0,24.85,84.0
40.0,70.0,1.8,M,21.0975,81.56666666666666,10.0,35.166666666666664,126.0,5.0,16.85,63.0
24.0,54.0,1.68,M,21.0975,68.21666666666667,10.0,31.316666666666666,113.0,5.0,15.366666666666667,126.0
33.0,59.0,1.78,F,21.0975,90.66666666666667,10.0,41.36666666666667,84.0,5.0,18.983333333333334,119.0
32.0,55.0,1.7,F,21.0975,84.75,10.0,36.95,138.0,5.0,18.35,28.0
39.0,75.0,1.88,M,21.0975,79.0,10.0,33.483333333333334,140.0,5.0,16.316666666666666,79.0
37.0,75.0,1.88,M,21.0975,73.56666666666666,10.0,34.68333333333333,52.0,5.0,16.3,10.0
37.0,75.0,1.88,M,21.0975,76.2,10.0,34.18333333333333,29.0,5.0,16.7,8.0
36.0,75.0,1.88,M,21.0975,74.35,10.0,34.0,162.0,5.0,16.166666666666668,8.0
44.0,67.0,1.72,M,21.0975,90.06666666666666,10.0,41.25,155.0,5.0,19.533333333333335,112.0
44.0,67.0,1.72,M,21.0975,87.71666666666667,10.0,38.11666666666667,133.0,5.0,18.233333333333334,78.0
28.0,60.0,1.75,M,21.0975,84.2,10.0,34.63333333333333,175.0,5.0,16.633333333333333,137.0
40.0,60.0,1.76,M,21.0975,71.51666666666667,10.0,32.63333333333333,14.0,5.0,15.55,127.0
22.0,67.0,1.87,M,21.0975,107.4,10.0,46.8,21.0,5.0,20.566666666666666,174.0
40.0,58.0,1.65,M,21.0975,74.33333333333333,10.0,35.0,162.0,5.0,16.733333333333334,126.0
46.0,73.0,1.77,M,21.0975,91.73333333333333,10.0,39.28333333333333,161.0,5.0,18.083333333333332,177.0
27.0,66.0,1.72,M,21.0975,75.65,10.0,32.63333333333333,119.0,5.0,15.683333333333334,71.0
21.0,66.0,1.72,M,21.0975,79.53333333333333,10.0,37.18333333333333,148.0,5.0,17.016666666666666,71.0
46.0,63.0,1.76,M,21.0975,116.78333333333333,10.0,39.5,91.0,5.0,18.516666666666666,63.0
42.0,73.0,1.79,M,21.0975,85.86666666666666,10.0,36.666666666666664,42.0,5.0,17.716666666666665,15.0
25.0,52.0,1.6,M,21.0975,84.31666666666666,10.0,36.0,113.0,5.0,16.816666666666666,156.0
35.0,70.0,1.73,M,21.0975,92.93333333333334,10.0,41.166666666666664,28.0,5.0,20.133333333333333,154.0
56.0,66.0,1.73,M,21.0975,88.9,10.0,41.21666666666667,77.0,5.0,20.233333333333334,63.0
54.0,66.0,1.73,M,21.0975,88.8,10.0,39.9,14.0,5.0,19.35,126.0
61.0,66.0,1.71,M,21.0975,93.8,10.0,42.583333333333336,63.0,5.0,20.533333333333335,141.0
53.0,60.0,1.68,M,21.0975,85.31666666666666,10.0,39.85,127.0,5.0,18.833333333333332,15.0
53.0,60.0,1.68,M,21.0975,84.63333333333334,10.0,39.3,161.0,5.0,18.716666666666665,155.0
52.0,60.0,1.68,M,21.0975,89.45,10.0,39.38333333333333,126.0,5.0,19.6,7.0
26.0,62.0,1.74,M,21.0975,82.75,10.0,36.666666666666664,154.0,5.0,17.7,107.0
23.0,73.0,1.87,M,21.0975,74.65,10.0,34.5,161.0,5.0,16.416666666666668,134.0
31.0,62.0,1.7,M,21.0975,78.1,10.0,34.0,29.0,5.0,16.583333333333332,168.0
42.0,70.0,1.81,M,21.0975,89.83333333333333,10.0,38.233333333333334,113.0,5.0,18.45,43.0
63.0,63.0,1.69,M,21.0975,106.06666666666666,10.0,46.516666666666666,14.0,5.0,20.683333333333334,153.0
59.0,63.0,1.69,M,21.0975,100.48333333333333,10.0,43.06666666666667,69.0,5.0,20.566666666666666,111.0
27.0,60.0,1.8,M,21.0975,83.11666666666666,10.0,37.95,168.0,5.0,17.566666666666666,28.0
38.0,71.0,1.77,M,21.0975,82.5,10.0,37.35,60.0,5.0,17.75,151.0
60.0,67.0,1.77,M,21.0975,92.86666666666666,10.0,41.15,133.0,5.0,20.1,77.0
32.0,62.0,1.77,M,21.0975,90.25,10.0,38.56666666666667,42.0,5.0,18.933333333333334,85.0
37.0,62.0,1.68,M,21.0975,80.48333333333333,10.0,37.166666666666664,69.0,5.0,17.3,34.0
40.0,71.0,1.78,M,21.0975,80.8,10.0,36.233333333333334,77.0,5.0,17.266666666666666,147.0
28.0,61.0,1.75,M,21.0975,80.0,10.0,36.46666666666667,156.0,5.0,17.116666666666667,140.0
52.0,69.0,1.84,M,21.0975,93.5,10.0,40.56666666666667,21.0,5.0,19.566666666666666,28.0
51.0,69.0,1.84,M,21.0975,94.38333333333334,10.0,41.083333333333336,175.0,5.0,19.366666666666667,161.0
45.0,69.0,1.84,M,21.0975,97.2,10.0,41.083333333333336,69.0,5.0,19.4,83.0
26.0,58.0,1.7,M,21.0975,68.78333333333333,10.0,32.15,80.0,5.0,15.233333333333333,14.0
25.0,58.0,1.7,M,21.0975,74.53333333333333,10.0,32.03333333333333,52.0,5.0,15.683333333333334,99.0
20.0,58.0,1.7,M,21.0975,92.7,10.0,40.6,42.0,5.0,17.916666666666668,6.0
59.0,67.0,1.77,M,21.0975,115.83333333333333,10.0,51.56666666666667,56.0,5.0,24.333333333333332,1.0
55.0,61.0,1.68,M,21.0975,86.28333333333333,10.0,38.36666666666667,35.0,5.0,19.0,84.0
26.0,70.0,1.82,M,21.0975,80.63333333333334,10.0,34.96666666666667,72.0,5.0,16.933333333333334,101.0
31.0,57.0,1.7,M,21.0975,79.8,10.0,34.68333333333333,20.0,5.0,16.5,41.0
26.0,68.0,1.75,M,21.0975,81.36666666666666,10.0,35.86666666666667,14.0,5.0,17.15,69.0
31.0,57.0,1.7,M,21.0975,78.63333333333334,10.0,36.36666666666667,126.0,5.0,17.416666666666668,42.0
30.0,57.0,1.7,M,21.0975,118.53333333333333,10.0,37.55,168.0,5.0,17.983333333333334,91.0
60.0,62.0,1.7,M,21.0975,100.48333333333333,10.0,45.916666666666664,42.0,5.0,22.616666666666667,42.0
62.0,78.0,1.8,M,21.0975,122.0,10.0,49.56666666666667,106.0,5.0,23.416666666666668,106.0
61.0,78.0,1.8,M,21.0975,111.58333333333333,10.0,46.25,161.0,5.0,22.433333333333334,139.0
53.0,78.0,1.8,M,21.0975,117.96666666666667,10.0,46.18333333333333,106.0,5.0,22.166666666666668,149.0
35.0,64.0,1.72,M,21.0975,78.43333333333334,10.0,35.45,28.0,5.0,17.6,36.0
42.0,69.0,1.73,M,21.0975,103.33333333333333,10.0,39.983333333333334,111.0,5.0,19.283333333333335,119.0
40.0,69.0,1.73,M,21.0975,93.28333333333333,10.0,39.25,140.0,5.0,18.85,133.0
40.0,69.0,1.73,M,21.0975,89.11666666666666,10.0,40.25,77.0,5.0,18.733333333333334,168.0
47.0,55.0,1.62,F,21.0975,98.2,10.0,44.06666666666667,161.0,5.0,21.016666666666666,120.0
40.0,55.0,1.62,F,21.0975,112.43333333333334,10.0,48.983333333333334,125.0,5.0,21.366666666666667,153.0
35.0,60.0,1.7,M,21.0975,74.23333333333333,10.0,33.983333333333334,77.0,5.0,16.516666666666666,133.0
45.0,78.0,1.72,M,21.0975,112.5,10.0,51.833333333333336,161.0,5.0,23.25,99.0
43.0,78.0,1.72,M,21.0975,115.13333333333334,10.0,51.6,175.0,5.0,22.9,92.0
41.0,78.0,1.72,M,21.0975,116.0,10.0,51.53333333333333,77.0,5.0,22.6,14.0
54.0,52.0,1.67,F,21.0975,103.53333333333333,10.0,45.15,112.0,5.0,21.616666666666667,127.0
28.0,70.0,1.73,M,21.0975,83.78333333333333,10.0,38.78333333333333,78.0,5.0,18.1,119.0
27.0,70.0,1.73,M,21.0975,93.46666666666667,10.0,37.46666666666667,148.0,5.0,18.45,64.0
37.0,56.0,1.8,F,21.0975,104.35,10.0,42.2,35.0,5.0,19.966666666666665,8.0
44.0,71.0,1.8,M,21.0975,78.75,10.0,35.6,7.0,5.0,17.1,49.0
34.0,60.0,1.65,M,21.0975,103.1,10.0,46.016666666666666,22.0,5.0,22.85,77.0
55.0,65.0,1.72,M,21.0975,78.16666666666667,10.0,34.983333333333334,57.0,5.0,17.166666666666668,77.0
48.0,85.0,1.8,M,21.0975,91.6,10.0,39.266666666666666,168.0,5.0,19.183333333333334,78.0
23.0,73.0,1.83,M,21.0975,68.93333333333334,10.0,30.85,63.0,5.0,15.183333333333334,168.0
30.0,58.0,1.75,M,21.0975,82.78333333333333,10.0,37.266666666666666,70.0,5.0,18.216666666666665,92.0
39.0,62.0,1.68,M,21.0975,74.01666666666667,10.0,32.266666666666666,63.0,5.0,15.15,42.0
43.0,65.0,1.8,M,21.0975,86.7,10.0,38.7,29.0,5.0,18.016666666666666,91.0
36.0,50.0,1.61,F,21.0975,81.88333333333334,10.0,38.18333333333333,114.0,5.0,18.2,49.0
50.0,68.0,1.81,M,21.0975,84.21666666666667,10.0,37.38333333333333,14.0,5.0,18.216666666666665,35.0
48.0,68.0,1.81,M,21.0975,88.31666666666666,10.0,39.7,21.0,5.0,18.95,161.0
39.0,72.0,1.81,M,21.0975,75.88333333333334,10.0,33.8,120.0,5.0,16.166666666666668,147.0
37.0,72.0,1.81,M,21.0975,74.86666666666666,10.0,33.983333333333334,49.0,5.0,15.916666666666666,77.0
33.0,72.0,1.81,M,21.0975,80.4,10.0,36.88333333333333,159.0,5.0,16.116666666666667,42.0
22.0,59.0,1.65,M,21.0975,79.58333333333333,10.0,34.916666666666664,133.0,5.0,16.916666666666668,148.0
21.0,59.0,1.65,M,21.0975,88.0,10.0,36.56666666666667,63.0,5.0,17.033333333333335,56.0
30.0,58.0,1.75,M,21.0975,81.26666666666667,10.0,36.38333333333333,119.0,5.0,17.466666666666665,147.0
36.0,60.0,1.75,M,21.0975,92.46666666666667,10.0,40.833333333333336,119.0,5.0,19.0,127.0
53.0,81.0,1.85,M,21.0975,97.11666666666666,10.0,44.266666666666666,64.0,5.0,21.483333333333334,84.0
54.0,69.0,1.82,M,21.0975,100.11666666666666,10.0,45.71666666666667,133.0,5.0,22.166666666666668,175.0
34.0,70.0,1.85,M,21.0975,81.98333333333333,10.0,34.516666666666666,147.0,5.0,16.7,140.0
40.0,62.0,1.7,M,21.0975,74.25,10.0,33.25,7.0,5.0,16.4,15.0
52.0,61.0,1.72,M,21.0975,84.66666666666667,10.0,37.766666666666666,21.0,5.0,18.5,35.0
52.0,61.0,1.72,M,21.0975,86.53333333333333,10.0,39.55,98.0,5.0,18.783333333333335,175.0
24.0,85.0,1.83,M,21.0975,92.86666666666666,10.0,41.483333333333334,28.0,5.0,19.583333333333332,154.0
33.0,58.0,1.75,M,21.0975,78.88333333333334,10.0,36.483333333333334,21.0,5.0,16.633333333333333,161.0
56.0,62.0,1.72,M,21.0975,82.08333333333333,10.0,37.68333333333333,161.0,5.0,16.633333333333333,129.0
40.0,63.0,1.7,M,21.0975,82.53333333333333,10.0,36.5,7.0,5.0,17.716666666666665,106.0
54.0,50.0,1.67,F,21.0975,92.11666666666666,10.0,42.55,139.0,5.0,20.633333333333333,13.0
32.0,64.0,1.73,M,21.0975,75.58333333333333,10.0,33.0,15.0,5.0,16.45,14.0
22.0,55.0,1.78,M,21.0975,78.25,10.0,34.65,126.0,5.0,16.6,140.0
21.0,55.0,1.78,M,21.0975,77.81666666666666,10.0,35.46666666666667,91.0,5.0,17.2,126.0
66.0,70.0,1.75,M,21.0975,111.25,10.0,46.06666666666667,28.0,5.0,22.05,147.0
25.0,59.0,1.85,M,21.0975,72.1,10.0,33.016666666666666,49.0,5.0,15.733333333333333,147.0
23.0,59.0,1.85,M,21.0975,75.98333333333333,10.0,34.6,70.0,5.0,16.133333333333333,29.0
55.0,75.0,1.81,M,21.0975,84.0,10.0,37.75,34.0,5.0,17.9,13.0
33.0,86.0,1.88,M,21.0975,102.25,10.0,38.46666666666667,175.0,5.0,17.75,98.0
32.0,86.0,1.88,M,21.0975,113.63333333333334,10.0,39.733333333333334,133.0,5.0,19.0,14.0
22.0,66.0,1.77,M,21.0975,74.63333333333334,10.0,34.65,36.0,5.0,16.633333333333333,49.0
21.0,73.0,1.83,M,21.0975,76.1,10.0,34.03333333333333,154.0,5.0,16.383333333333333,161.0
19.0,73.0,1.83,M,21.0975,81.96666666666667,10.0,36.416666666666664,7.0,5.0,16.966666666666665,15.0
51.0,74.0,1.77,M,21.0975,127.3,10.0,50.1,168.0,5.0,24.933333333333334,21.0
34.0,71.0,1.79,M,21.0975,83.65,10.0,36.95,147.0,5.0,18.1,175.0
38.0,66.0,1.67,M,21.0975,89.81666666666666,10.0,40.11666666666667,62.0,5.0,16.85,174.0
29.0,68.0,1.83,M,21.0975,68.75,10.0,30.85,21.0,5.0,15.183333333333334,70.0
36.0,60.0,1.77,M,21.0975,64.66666666666667,10.0,30.0,35.0,5.0,14.366666666666667,112.0
38.0,76.0,1.9,M,21.0975,83.61666666666666,10.0,38.45,146.0,5.0,17.966666666666665,114.0
21.0,67.0,1.73,M,21.0975,113.95,10.0,50.6,14.0,5.0,22.116666666666667,21.0
42.0,65.0,1.72,M,21.0975,77.68333333333334,10.0,33.53333333333333,49.0,5.0,16.466666666666665,70.0
40.0,75.0,1.76,M,21.0975,85.73333333333333,10.0,37.96666666666667,28.0,5.0,17.25,91.0
28.0,62.0,1.78,M,21.0975,85.45,10.0,36.55,27.0,5.0,18.133333333333333,34.0
42.0,81.0,1.74,M,21.0975,101.26666666666667,10.0,44.083333333333336,105.0,5.0,21.916666666666668,92.0
49.0,63.0,1.78,F,21.0975,131.6,10.0,56.11666666666667,113.0,5.0,24.816666666666666,142.0
47.0,63.0,1.78,F,21.0975,125.06666666666666,10.0,53.46666666666667,85.0,5.0,25.333333333333332,107.0
