age,weight,height,sex,distance,time,first distance,first time,first days before main event,second distance,second time,second days before main event
47.0,61.0,1.7,M,42.195,217.93333333333334,21.0975,91.0,20.0,10.0,39.95,132.0
47.0,60.0,1.73,M,42.195,168.16666666666666,21.0975,74.15,112.0,10.0,34.31666666666667,91.0
46.0,60.0,1.73,M,42.195,169.65,21.0975,77.36666666666666,35.0,10.0,34.38333333333333,21.0
45.0,60.0,1.73,M,42.195,169.38333333333333,21.0975,81.58333333333333,21.0,10.0,36.18333333333333,7.0
41.0,60.0,1.73,M,42.195,169.93333333333334,21.0975,83.96666666666667,28.0,10.0,38.28333333333333,169.0
39.0,60.0,1.73,M,42.195,173.8,21.0975,82.95,21.0,10.0,35.7,112.0
37.0,84.0,1.69,M,42.195,250.53333333333333,21.0975,102.4,90.0,10.0,47.15,13.0
33.0,62.0,1.8,M,42.195,149.93333333333334,21.0975,69.43333333333334,35.0,10.0,32.233333333333334,49.0
31.0,62.0,1.8,M,42.195,155.16666666666666,21.0975,72.91666666666667,28.0,10.0,31.233333333333334,14.0
53.0,67.0,1.73,M,42.195,242.9,21.0975,98.43333333333334,49.0,10.0,42.2,70.0
50.0,67.0,1.73,M,42.195,227.41666666666666,21.0975,101.58333333333333,92.0,10.0,46.68333333333333,150.0
43.0,74.0,1.88,M,42.195,217.88333333333333,21.0975,86.75,21.0,10.0,38.766666666666666,56.0
42.0,74.0,1.88,M,42.195,207.78333333333333,21.0975,85.86666666666666,168.0,10.0,38.583333333333336,126.0
36.0,67.0,1.84,M,42.195,172.71666666666667,21.0975,81.7,49.0,10.0,37.333333333333336,28.0
35.0,67.0,1.84,M,42.195,179.16666666666666,21.0975,86.61666666666666,28.0,10.0,37.983333333333334,140.0
34.0,67.0,1.84,M,42.195,179.55,21.0975,85.31666666666666,28.0,10.0,40.0,127.0
32.0,67.0,1.84,M,42.195,193.23333333333332,21.0975,87.75,28.0,10.0,39.06666666666667,35.0
51.0,61.0,1.63,M,42.195,200.58333333333334,21.0975,94.28333333333333,21.0,10.0,43.11666666666667,56.0
49.0,61.0,1.63,M,42.195,198.85,21.0975,92.43333333333334,21.0,10.0,41.65,175.0
39.0,70.0,1.82,M,42.195,258.96666666666664,21.0975,87.6,29.0,10.0,39.65,112.0
38.0,70.0,1.82,M,42.195,196.1,21.0975,90.71666666666667,22.0,10.0,42.85,50.0
24.0,65.0,1.74,M,42.195,235.86666666666667,21.0975,99.5,40.0,10.0,45.78333333333333,153.0
52.0,75.0,1.79,M,42.195,207.63333333333333,21.0975,91.03333333333333,175.0,10.0,42.4,155.0
49.0,75.0,1.79,M,42.195,220.33333333333334,21.0975,109.4,49.0,10.0,43.31666666666667,175.0
49.0,75.0,1.79,M,42.195,223.08333333333334,21.0975,104.26666666666667,21.0,10.0,46.25,155.0
33.0,64.0,1.76,M,42.195,174.66666666666666,21.0975,76.76666666666667,28.0,10.0,34.983333333333334,56.0
29.0,57.0,1.74,M,42.195,174.95,21.0975,77.53333333333333,7.0,10.0,32.43333333333333,14.0
24.0,57.0,1.74,M,42.195,292.55,21.0975,78.01666666666667,28.0,10.0,35.71666666666667,175.0
23.0,57.0,1.74,M,42.195,204.83333333333334,21.0975,81.56666666666666,28.0,10.0,34.766666666666666,36.0
51.0,72.0,1.83,M,42.195,199.8,21.0975,93.53333333333333,21.0,10.0,41.7,91.0
51.0,54.0,1.67,M,42.195,157.2,21.0975,73.43333333333334,35.0,10.0,34.31666666666667,85.0
43.0,66.0,1.74,M,42.195,142.38333333333333,21.0975,68.78333333333333,35.0,10.0,32.53333333333333,70.0
37.0,66.0,1.74,M,42.195,153.63333333333333,21.0975,75.41666666666667,42.0,10.0,33.61666666666667,49.0
36.0,66.0,1.74,M,42.195,154.66666666666666,21.0975,75.23333333333333,35.0,10.0,35.1,148.0
47.0,62.0,1.68,M,42.195,189.33333333333334,21.0975,85.78333333333333,42.0,10.0,37.78333333333333,7.0
45.0,62.0,1.68,M,42.195,189.86666666666667,21.0975,87.01666666666667,42.0,10.0,38.88333333333333,172.0
42.0,62.0,1.68,M,42.195,185.96666666666667,21.0975,84.31666666666666,28.0,10.0,37.95,134.0
52.0,69.0,1.8,M,42.195,214.86666666666667,21.0975,93.81666666666666,35.0,10.0,39.46666666666667,8.0
51.0,69.0,1.8,M,42.195,223.13333333333333,21.0975,89.91666666666667,126.0,10.0,39.25,176.0
50.0,69.0,1.8,M,42.195,214.75,21.0975,89.96666666666667,29.0,10.0,40.36666666666667,175.0
41.0,65.0,1.65,M,42.195,187.05,21.0975,87.18333333333334,14.0,10.0,38.46666666666667,42.0
39.0,65.0,1.65,M,42.195,181.48333333333332,21.0975,87.43333333333334,35.0,10.0,38.6,70.0
38.0,65.0,1.65,M,42.195,181.85,21.0975,83.65,168.0,10.0,39.416666666666664,99.0
52.0,69.0,1.79,M,42.195,178.7,21.0975,84.58333333333333,14.0,10.0,37.18333333333333,43.0
46.0,69.0,1.79,M,42.195,178.08333333333334,21.0975,77.45,120.0,10.0,35.416666666666664,161.0
47.0,57.0,1.7,M,42.195,211.15,21.0975,84.98333333333333,28.0,10.0,36.71666666666667,162.0
44.0,65.0,1.76,M,42.195,168.65,21.0975,74.46666666666667,28.0,10.0,33.8,161.0
43.0,65.0,1.76,M,42.195,165.25,21.0975,74.53333333333333,14.0,10.0,34.333333333333336,140.0
43.0,65.0,1.76,M,42.195,167.56666666666666,21.0975,76.03333333333333,28.0,10.0,34.43333333333333,175.0
36.0,59.0,1.73,M,42.195,134.25,21.0975,64.81666666666666,77.0,10.0,29.866666666666667,168.0
35.0,59.0,1.73,M,42.195,134.4,21.0975,65.58333333333333,119.0,10.0,29.733333333333334,42.0
34.0,59.0,1.73,M,42.195,136.71666666666667,21.0975,64.71666666666667,168.0,10.0,29.533333333333335,84.0
35.0,55.0,1.66,F,42.195,154.33333333333334,21.0975,71.8,35.0,10.0,32.65,49.0
45.0,43.0,1.6,F,42.195,165.18333333333334,21.0975,80.9,21.0,10.0,35.65,161.0
43.0,43.0,1.6,F,42.195,165.25,21.0975,78.81666666666666,77.0,10.0,34.8,119.0
42.0,43.0,1.6,F,42.195,208.71666666666667,21.0975,78.31666666666666,146.0,10.0,35.266666666666666,167.0
31.0,65.0,1.8,M,42.195,177.66666666666666,21.0975,81.7,28.0,10.0,36.016666666666666,175.0
42.0,53.0,1.64,F,42.195,174.05,21.0975,81.8,35.0,10.0,38.3,161.0
41.0,53.0,1.64,F,42.195,174.28333333333333,21.0975,83.51666666666667,35.0,10.0,38.43333333333333,126.0
40.0,53.0,1.64,F,42.195,174.41666666666666,21.0975,82.15,21.0,10.0,38.166666666666664,36.0
40.0,53.0,1.64,F,42.195,177.86666666666667,21.0975,84.1,35.0,10.0,39.36666666666667,63.0
45.0,69.0,1.79,M,42.195,182.26666666666668,21.0975,78.58333333333333,63.0,10.0,35.266666666666666,15.0
45.0,69.0,1.79,M,42.195,158.73333333333332,21.0975,77.31666666666666,70.0,10.0,34.78333333333333,91.0
55.0,62.0,1.75,M,42.195,191.58333333333334,21.0975,84.46666666666667,21.0,10.0,39.4,126.0
26.0,71.0,1.72,M,42.195,222.71666666666667,21.0975,87.31666666666666,42.0,10.0,37.71666666666667,7.0
30.0,69.0,1.69,M,42.195,199.41666666666666,21.0975,90.16666666666667,42.0,10.0,40.016666666666666,147.0
50.0,67.0,1.72,M,42.195,218.38333333333333,21.0975,96.0,84.0,10.0,39.516666666666666,175.0
48.0,67.0,1.72,M,42.195,217.66666666666666,21.0975,88.06666666666666,49.0,10.0,40.63333333333333,119.0
45.0,67.0,1.72,M,42.195,206.73333333333332,21.0975,94.16666666666667,28.0,10.0,42.3,30.0
44.0,67.0,1.72,M,42.195,230.35,21.0975,94.45,175.0,10.0,41.733333333333334,141.0
43.0,67.0,1.72,M,42.195,242.25,21.0975,95.21666666666667,35.0,10.0,43.016666666666666,119.0
31.0,64.0,1.83,M,42.195,179.41666666666666,21.0975,83.98333333333333,42.0,10.0,39.61666666666667,21.0
30.0,64.0,1.7,M,42.195,177.93333333333334,21.0975,82.06666666666666,105.0,10.0,35.983333333333334,133.0
29.0,64.0,1.7,M,42.195,188.68333333333334,21.0975,86.65,126.0,10.0,39.46666666666667,154.0
21.0,64.0,1.79,M,42.195,178.53333333333333,21.0975,81.96666666666667,112.0,10.0,36.88333333333333,147.0
41.0,72.0,1.88,M,42.195,174.9,21.0975,82.33333333333333,21.0,10.0,35.71666666666667,35.0
29.0,62.0,1.81,M,42.195,158.26666666666668,21.0975,70.63333333333334,28.0,10.0,31.45,43.0
29.0,62.0,1.81,M,42.195,150.08333333333334,21.0975,67.48333333333333,147.0,10.0,31.883333333333333,154.0
28.0,62.0,1.81,M,42.195,151.26666666666668,21.0975,70.15,70.0,10.0,32.35,98.0
27.0,62.0,1.81,M,42.195,148.45,21.0975,68.45,50.0,10.0,31.4,29.0
26.0,62.0,1.81,M,42.195,148.21666666666667,21.0975,67.01666666666667,49.0,10.0,31.316666666666666,84.0
25.0,62.0,1.81,M,42.195,146.83333333333334,21.0975,68.98333333333333,50.0,10.0,31.85,21.0
26.0,72.0,1.78,M,42.195,230.0,21.0975,95.13333333333334,42.0,10.0,39.766666666666666,134.0
25.0,72.0,1.78,M,42.195,236.33333333333334,21.0975,96.2,55.0,10.0,41.833333333333336,70.0
35.0,62.0,1.76,M,42.195,210.73333333333332,21.0975,86.73333333333333,35.0,10.0,36.05,133.0
47.0,77.0,1.85,M,42.195,204.4,21.0975,95.65,140.0,10.0,41.1,105.0
43.0,63.0,1.72,M,42.195,199.18333333333334,21.0975,89.38333333333334,42.0,10.0,39.333333333333336,91.0
49.0,70.0,1.68,M,42.195,209.51666666666668,21.0975,93.9,28.0,10.0,37.45,64.0
48.0,64.0,1.69,M,42.195,181.4,21.0975,86.4,118.0,10.0,37.68333333333333,13.0
47.0,64.0,1.69,M,42.195,227.83333333333334,21.0975,81.13333333333334,168.0,10.0,37.0,161.0
47.0,64.0,1.69,M,42.195,170.18333333333334,21.0975,82.23333333333333,27.0,10.0,37.15,153.0
46.0,64.0,1.69,M,42.195,185.68333333333334,21.0975,92.15,147.0,10.0,39.96666666666667,154.0
45.0,68.0,1.78,M,42.195,169.95,21.0975,78.11666666666666,21.0,10.0,36.28333333333333,154.0
50.0,83.0,1.78,M,42.195,271.8333333333333,21.0975,108.41666666666667,35.0,10.0,49.11666666666667,42.0
41.0,70.0,1.75,M,42.195,196.68333333333334,21.0975,92.11666666666666,35.0,10.0,41.28333333333333,175.0
40.0,78.0,1.82,M,42.195,180.03333333333333,21.0975,83.51666666666667,28.0,10.0,36.43333333333333,70.0
30.0,65.0,1.78,M,42.195,154.05,21.0975,70.45,77.0,10.0,31.7,62.0
29.0,65.0,1.78,M,42.195,154.6,21.0975,70.76666666666667,28.0,10.0,32.28333333333333,43.0
45.0,80.0,1.79,M,42.195,286.4,21.0975,97.01666666666667,49.0,10.0,41.68333333333333,35.0
43.0,80.0,1.79,M,42.195,238.06666666666666,21.0975,96.0,56.0,10.0,42.68333333333333,154.0
44.0,68.0,1.87,M,42.195,197.13333333333333,21.0975,84.16666666666667,70.0,10.0,37.11666666666667,21.0
43.0,68.0,1.87,M,42.195,176.21666666666667,21.0975,77.05,14.0,10.0,34.766666666666666,106.0
34.0,71.0,1.84,M,42.195,138.31666666666666,21.0975,63.583333333333336,133.0,10.0,29.116666666666667,105.0
33.0,71.0,1.84,M,42.195,136.75,21.0975,63.81666666666667,21.0,10.0,28.666666666666668,126.0
30.0,71.0,1.84,M,42.195,132.88333333333333,21.0975,65.78333333333333,35.0,10.0,28.4,105.0
31.0,62.0,1.71,M,42.195,168.46666666666667,21.0975,77.8,35.0,10.0,35.63333333333333,50.0
28.0,72.0,1.77,M,42.195,211.11666666666667,21.0975,96.38333333333334,111.0,10.0,39.36666666666667,13.0
34.0,63.0,1.78,M,42.195,173.83333333333334,21.0975,70.96666666666667,160.0,10.0,32.45,133.0
29.0,63.0,1.78,M,42.195,157.93333333333334,21.0975,70.43333333333334,35.0,10.0,31.783333333333335,112.0
28.0,63.0,1.78,M,42.195,152.78333333333333,21.0975,71.86666666666666,14.0,10.0,31.916666666666668,141.0
27.0,63.0,1.78,M,42.195,149.85,21.0975,70.73333333333333,35.0,10.0,32.266666666666666,153.0
52.0,78.0,1.82,M,42.195,246.83333333333334,21.0975,105.21666666666667,21.0,10.0,45.13333333333333,165.0
52.0,75.0,1.77,M,42.195,172.68333333333334,21.0975,79.48333333333333,35.0,10.0,36.53333333333333,15.0
51.0,66.0,1.7,M,42.195,174.56666666666666,21.0975,78.8,63.0,10.0,34.083333333333336,56.0
47.0,66.0,1.7,M,42.195,178.18333333333334,21.0975,78.45,49.0,10.0,34.4,21.0
49.0,80.0,1.75,M,42.195,226.08333333333334,21.0975,98.48333333333333,105.0,10.0,45.63333333333333,133.0
35.0,71.0,1.75,M,42.195,181.95,21.0975,84.58333333333333,56.0,10.0,39.1,135.0
35.0,71.0,1.75,M,42.195,189.63333333333333,21.0975,84.66666666666667,71.0,10.0,39.15,85.0
32.0,65.0,1.8,M,42.195,142.05,21.0975,66.86666666666666,35.0,10.0,30.633333333333333,140.0
25.0,61.0,1.72,M,42.195,149.55,21.0975,71.4,133.0,10.0,32.266666666666666,70.0
24.0,61.0,1.72,M,42.195,153.63333333333333,21.0975,73.45,161.0,10.0,32.733333333333334,49.0
42.0,75.0,1.9,M,42.195,167.01666666666668,21.0975,78.48333333333333,28.0,10.0,35.983333333333334,119.0
57.0,68.0,1.75,M,42.195,205.03333333333333,21.0975,90.36666666666666,161.0,10.0,41.43333333333333,105.0
56.0,68.0,1.75,M,42.195,197.93333333333334,21.0975,89.65,35.0,10.0,42.1,77.0
50.0,68.0,1.75,M,42.195,192.1,21.0975,89.43333333333334,35.0,10.0,39.9,63.0
49.0,68.0,1.75,M,42.195,218.36666666666667,21.0975,86.98333333333333,36.0,10.0,39.666666666666664,72.0
48.0,68.0,1.75,M,42.195,192.28333333333333,21.0975,94.58333333333333,28.0,10.0,42.6,70.0
39.0,79.0,1.5,M,42.195,163.9,21.0975,74.7,14.0,10.0,34.11666666666667,42.0
49.0,53.0,1.63,F,42.195,190.05,21.0975,91.48333333333333,42.0,10.0,42.75,175.0
51.0,64.0,1.75,M,42.195,198.76666666666668,21.0975,92.23333333333333,49.0,10.0,40.25,63.0
47.0,64.0,1.75,M,42.195,192.3,21.0975,90.91666666666667,91.0,10.0,40.21666666666667,126.0
45.0,64.0,1.75,M,42.195,233.26666666666668,21.0975,94.36666666666666,14.0,10.0,42.96666666666667,35.0
35.0,65.0,1.75,M,42.195,190.28333333333333,21.0975,83.88333333333334,35.0,10.0,38.43333333333333,63.0
34.0,65.0,1.75,M,42.195,208.63333333333333,21.0975,84.58333333333333,49.0,10.0,38.416666666666664,77.0
33.0,65.0,1.75,M,42.195,173.3,21.0975,82.58333333333333,35.0,10.0,37.516666666666666,77.0
48.0,73.0,1.86,M,42.195,179.73333333333332,21.0975,85.06666666666666,28.0,10.0,37.11666666666667,69.0
47.0,73.0,1.86,M,42.195,187.66666666666666,21.0975,89.36666666666666,35.0,10.0,39.333333333333336,91.0
44.0,73.0,1.86,M,42.195,217.05,21.0975,90.28333333333333,14.0,10.0,38.93333333333333,42.0
44.0,73.0,1.86,M,42.195,215.65,21.0975,90.8,42.0,10.0,38.75,21.0
52.0,84.0,1.85,M,42.195,206.46666666666667,21.0975,99.2,175.0,10.0,44.983333333333334,113.0
30.0,75.0,1.83,M,42.195,228.28333333333333,21.0975,93.83333333333333,63.0,10.0,42.43333333333333,70.0
51.0,66.0,1.7,M,42.195,192.28333333333333,21.0975,93.25,28.0,10.0,39.88333333333333,63.0
50.0,66.0,1.7,M,42.195,209.7,21.0975,90.43333333333334,35.0,10.0,41.88333333333333,162.0
49.0,66.0,1.7,M,42.195,230.03333333333333,21.0975,90.4,57.0,10.0,40.85,85.0
48.0,66.0,1.7,M,42.195,203.5,21.0975,96.53333333333333,42.0,10.0,41.63333333333333,21.0
48.0,66.0,1.7,M,42.195,201.58333333333334,21.0975,90.6,28.0,10.0,41.2,70.0
47.0,66.0,1.7,M,42.195,239.06666666666666,21.0975,88.03333333333333,35.0,10.0,39.38333333333333,63.0
55.0,67.0,1.69,M,42.195,194.1,21.0975,94.03333333333333,35.0,10.0,42.666666666666664,29.0
52.0,67.0,1.69,M,42.195,193.83333333333334,21.0975,94.13333333333334,28.0,10.0,41.483333333333334,154.0
37.0,71.0,1.78,M,42.195,227.0,21.0975,92.6,175.0,10.0,40.71666666666667,168.0
42.0,87.0,1.78,M,42.195,202.08333333333334,21.0975,96.55,42.0,10.0,41.666666666666664,168.0
43.0,62.0,1.71,M,42.195,186.65,21.0975,77.48333333333333,105.0,10.0,34.81666666666667,49.0
39.0,62.0,1.71,M,42.195,177.41666666666666,21.0975,82.33333333333333,28.0,10.0,37.11666666666667,127.0
34.0,56.0,1.69,M,42.195,129.76666666666668,21.0975,61.483333333333334,43.0,10.0,28.35,176.0
28.0,56.0,1.69,M,42.195,130.33333333333334,21.0975,62.85,28.0,10.0,28.6,14.0
27.0,56.0,1.69,M,42.195,135.98333333333332,21.0975,63.5,15.0,10.0,29.0,91.0
36.0,50.0,1.69,F,42.195,164.25,21.0975,78.28333333333333,41.0,10.0,34.916666666666664,104.0
29.0,50.0,1.69,F,42.195,188.81666666666666,21.0975,84.31666666666666,34.0,10.0,39.083333333333336,69.0
28.0,50.0,1.69,F,42.195,186.65,21.0975,91.08333333333333,49.0,10.0,40.05,43.0
43.0,71.0,1.83,M,42.195,216.75,21.0975,96.2,28.0,10.0,42.85,92.0
38.0,71.0,1.83,M,42.195,236.38333333333333,21.0975,100.53333333333333,49.0,10.0,42.63333333333333,154.0
55.0,73.0,1.78,M,42.195,220.06666666666666,21.0975,100.5,154.0,10.0,46.9,168.0
52.0,73.0,1.78,M,42.195,206.95,21.0975,98.61666666666666,35.0,10.0,44.266666666666666,140.0
52.0,73.0,1.78,M,42.195,227.21666666666667,21.0975,96.0,76.0,10.0,44.28333333333333,104.0
51.0,73.0,1.78,M,42.195,218.1,21.0975,101.41666666666667,42.0,10.0,43.96666666666667,15.0
49.0,73.0,1.78,M,42.195,204.65,21.0975,93.73333333333333,35.0,10.0,40.483333333333334,56.0
45.0,64.0,1.75,M,42.195,199.35,21.0975,88.46666666666667,77.0,10.0,38.3,70.0
55.0,66.0,1.73,M,42.195,197.53333333333333,21.0975,96.45,36.0,10.0,39.56666666666667,147.0
46.0,66.0,1.78,M,42.195,177.03333333333333,21.0975,79.36666666666666,14.0,10.0,35.333333333333336,176.0
50.0,67.0,1.8,M,42.195,180.61666666666667,21.0975,86.78333333333333,35.0,10.0,38.45,49.0
36.0,68.0,1.73,M,42.195,181.96666666666667,21.0975,81.53333333333333,113.0,10.0,35.18333333333333,176.0
64.0,68.0,1.68,M,42.195,244.56666666666666,21.0975,118.81666666666666,69.0,10.0,51.78333333333333,174.0
62.0,68.0,1.68,M,42.195,269.0,21.0975,123.81666666666666,77.0,10.0,49.75,91.0
35.0,78.0,1.88,M,42.195,168.05,21.0975,76.43333333333334,28.0,10.0,35.5,42.0
58.0,68.0,1.74,M,42.195,236.56666666666666,21.0975,95.03333333333333,42.0,10.0,42.56666666666667,49.0
58.0,68.0,1.74,M,42.195,252.06666666666666,21.0975,98.61666666666666,63.0,10.0,42.9,168.0
53.0,78.0,1.81,M,42.195,187.21666666666667,21.0975,81.81666666666666,49.0,10.0,37.6,56.0
48.0,78.0,1.81,M,42.195,218.36666666666667,21.0975,84.85,28.0,10.0,37.916666666666664,132.0
48.0,78.0,1.81,M,42.195,182.83333333333334,21.0975,83.01666666666667,28.0,10.0,39.25,175.0
47.0,78.0,1.81,M,42.195,183.85,21.0975,88.18333333333334,42.0,10.0,39.983333333333334,49.0
30.0,67.0,1.79,M,42.195,161.95,21.0975,73.21666666666667,58.0,10.0,34.166666666666664,121.0
41.0,86.0,1.97,M,42.195,198.81666666666666,21.0975,94.55,14.0,10.0,42.86666666666667,175.0
35.0,86.0,1.97,M,42.195,224.86666666666667,21.0975,105.76666666666667,14.0,10.0,44.35,169.0
29.0,70.0,1.84,M,42.195,203.85,21.0975,84.6,49.0,10.0,39.28333333333333,84.0
30.0,76.0,1.75,M,42.195,203.18333333333334,21.0975,87.11666666666666,35.0,10.0,39.016666666666666,14.0
30.0,76.0,1.75,M,42.195,202.38333333333333,21.0975,89.56666666666666,28.0,10.0,40.45,175.0
48.0,62.0,1.78,M,42.195,164.28333333333333,21.0975,79.48333333333333,35.0,10.0,35.166666666666664,14.0
45.0,62.0,1.78,M,42.195,170.31666666666666,21.0975,78.46666666666667,14.0,10.0,35.88333333333333,156.0
42.0,62.0,1.78,M,42.195,165.15,21.0975,77.75,14.0,10.0,35.3,35.0
35.0,55.0,1.73,F,42.195,215.65,21.0975,100.55,56.0,10.0,41.6,35.0
40.0,68.0,1.8,M,42.195,145.35,21.0975,69.85,50.0,10.0,31.866666666666667,71.0
32.0,65.0,1.75,M,42.195,163.65,21.0975,69.51666666666667,35.0,10.0,30.833333333333332,91.0
38.0,72.0,1.87,M,42.195,173.58333333333334,21.0975,85.7,36.0,10.0,35.55,112.0
36.0,72.0,1.87,M,42.195,185.83333333333334,21.0975,84.45,29.0,10.0,36.916666666666664,175.0
34.0,67.0,1.85,M,42.195,162.23333333333332,21.0975,70.06666666666666,21.0,10.0,32.53333333333333,42.0
34.0,79.0,1.8,M,42.195,200.86666666666667,21.0975,91.2,35.0,10.0,40.733333333333334,21.0
52.0,66.0,1.66,M,42.195,208.06666666666666,21.0975,98.03333333333333,133.0,10.0,43.45,112.0
53.0,53.0,1.63,F,42.195,238.91666666666666,21.0975,97.58333333333333,28.0,10.0,45.166666666666664,70.0
52.0,53.0,1.63,F,42.195,213.65,21.0975,95.76666666666667,140.0,10.0,44.266666666666666,63.0
51.0,53.0,1.63,F,42.195,205.95,21.0975,98.73333333333333,57.0,10.0,45.71666666666667,85.0
54.0,73.0,1.75,M,42.195,238.78333333333333,21.0975,105.0,35.0,10.0,45.916666666666664,84.0
48.0,73.0,1.75,M,42.195,194.61666666666667,21.0975,95.03333333333333,21.0,10.0,43.1,64.0
46.0,73.0,1.75,M,42.195,198.21666666666667,21.0975,87.9,35.0,10.0,40.266666666666666,77.0
45.0,73.0,1.75,M,42.195,273.8833333333333,21.0975,90.3,98.0,10.0,41.86666666666667,147.0
44.0,73.0,1.75,M,42.195,207.18333333333334,21.0975,89.51666666666667,35.0,10.0,40.733333333333334,77.0
25.0,64.0,1.83,M,42.195,168.31666666666666,21.0975,77.85,133.0,10.0,35.96666666666667,147.0
31.0,60.0,1.75,M,42.195,168.56666666666666,21.0975,80.36666666666666,175.0,10.0,35.666666666666664,42.0
51.0,70.0,1.83,M,42.195,201.58333333333334,21.0975,81.43333333333334,41.0,10.0,36.45,125.0
50.0,70.0,1.83,M,42.195,180.46666666666667,21.0975,81.76666666666667,28.0,10.0,36.46666666666667,168.0
33.0,70.0,1.8,M,42.195,186.63333333333333,21.0975,86.4,168.0,10.0,38.78333333333333,140.0
32.0,70.0,1.8,M,42.195,183.25,21.0975,84.16666666666667,161.0,10.0,37.38333333333333,56.0
53.0,75.0,1.78,M,42.195,237.15,21.0975,98.75,42.0,10.0,43.68333333333333,63.0
49.0,61.0,1.72,M,42.195,158.2,21.0975,75.66666666666667,35.0,10.0,34.88333333333333,153.0
48.0,61.0,1.72,M,42.195,158.55,21.0975,76.73333333333333,21.0,10.0,35.43333333333333,127.0
45.0,61.0,1.72,M,42.195,152.7,21.0975,75.51666666666667,105.0,10.0,35.11666666666667,111.0
45.0,61.0,1.72,M,42.195,154.75,21.0975,73.36666666666666,161.0,10.0,33.35,112.0
43.0,61.0,1.72,M,42.195,159.73333333333332,21.0975,74.5,21.0,10.0,34.81666666666667,63.0
53.0,73.0,1.75,M,42.195,244.61666666666667,21.0975,96.26666666666667,160.0,10.0,44.483333333333334,34.0
43.0,75.0,1.82,M,42.195,199.78333333333333,21.0975,93.68333333333334,21.0,10.0,39.016666666666666,126.0
29.0,70.0,1.84,M,42.195,224.8,21.0975,80.61666666666666,126.0,10.0,34.516666666666666,50.0
25.0,70.0,1.84,M,42.195,195.28333333333333,21.0975,83.88333333333334,28.0,10.0,37.35,105.0
68.0,74.0,1.8,M,42.195,202.91666666666666,21.0975,91.6,21.0,10.0,42.21666666666667,169.0
63.0,74.0,1.8,M,42.195,186.73333333333332,21.0975,84.61666666666666,157.0,10.0,38.4,176.0
62.0,74.0,1.8,M,42.195,193.61666666666667,21.0975,89.55,126.0,10.0,37.583333333333336,168.0
61.0,74.0,1.8,M,42.195,172.8,21.0975,79.71666666666667,42.0,10.0,36.68333333333333,21.0
59.0,74.0,1.8,M,42.195,179.4,21.0975,78.33333333333333,56.0,10.0,36.78333333333333,35.0
33.0,65.0,1.68,M,42.195,164.3,21.0975,71.06666666666666,49.0,10.0,32.45,84.0
36.0,72.0,1.77,M,42.195,169.73333333333332,21.0975,82.9,49.0,10.0,34.8,35.0
41.0,55.0,1.66,F,42.195,223.88333333333333,21.0975,99.55,21.0,10.0,43.68333333333333,9.0
39.0,55.0,1.66,F,42.195,227.66666666666666,21.0975,94.95,27.0,10.0,42.0,35.0
32.0,72.0,1.72,M,42.195,208.16666666666666,21.0975,98.51666666666667,127.0,10.0,42.35,161.0
29.0,59.0,1.71,M,42.195,187.03333333333333,21.0975,78.01666666666667,21.0,10.0,35.28333333333333,154.0
48.0,56.0,1.68,M,42.195,150.78333333333333,21.0975,71.7,133.0,10.0,32.56666666666667,21.0
45.0,56.0,1.68,M,42.195,158.01666666666668,21.0975,73.28333333333333,141.0,10.0,32.18333333333333,147.0
44.0,56.0,1.68,M,42.195,154.05,21.0975,75.11666666666666,161.0,10.0,33.46666666666667,175.0
41.0,56.0,1.68,M,42.195,158.68333333333334,21.0975,72.16666666666667,71.0,10.0,32.8,21.0
41.0,56.0,1.68,M,42.195,162.21666666666667,21.0975,70.91666666666667,62.0,10.0,32.8,27.0
42.0,72.0,1.76,M,42.195,212.65,21.0975,90.83333333333333,35.0,10.0,41.55,21.0
47.0,66.0,1.79,M,42.195,178.36666666666667,21.0975,80.48333333333333,168.0,10.0,36.583333333333336,84.0
44.0,66.0,1.79,M,42.195,178.61666666666667,21.0975,82.63333333333334,28.0,10.0,36.733333333333334,119.0
43.0,66.0,1.79,M,42.195,214.05,21.0975,82.88333333333334,154.0,10.0,37.95,146.0
38.0,68.0,1.79,M,42.195,158.2,21.0975,74.31666666666666,35.0,10.0,34.05,42.0
38.0,68.0,1.79,M,42.195,159.11666666666667,21.0975,71.85,14.0,10.0,33.36666666666667,140.0
37.0,60.0,1.75,M,42.195,178.58333333333334,21.0975,86.06666666666666,160.0,10.0,37.1,55.0
36.0,60.0,1.75,M,42.195,188.86666666666667,21.0975,87.55,161.0,10.0,38.03333333333333,126.0
55.0,64.0,1.74,M,42.195,208.43333333333334,21.0975,93.71666666666667,35.0,10.0,42.583333333333336,91.0
53.0,77.0,1.83,M,42.195,170.0,21.0975,81.56666666666666,136.0,10.0,37.46666666666667,28.0
50.0,77.0,1.83,M,42.195,171.1,21.0975,82.91666666666667,21.0,10.0,37.35,98.0
39.0,65.0,1.74,M,42.195,158.51666666666668,21.0975,75.4,140.0,10.0,33.5,63.0
37.0,65.0,1.74,M,42.195,165.8,21.0975,78.61666666666666,49.0,10.0,35.3,77.0
36.0,65.0,1.74,M,42.195,177.21666666666667,21.0975,81.08333333333333,28.0,10.0,36.81666666666667,56.0
35.0,65.0,1.74,M,42.195,194.51666666666668,21.0975,87.53333333333333,35.0,10.0,40.583333333333336,8.0
52.0,67.0,1.76,M,42.195,281.4166666666667,21.0975,84.76666666666667,28.0,10.0,39.083333333333336,49.0
